,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_8989,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus
ASV_8999,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9001,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9063,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9081,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9083,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9084,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9085,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9101,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9155,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9176,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9178,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9182,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,g_,s_
ASV_9187,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9189,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9243,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9244,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9248,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_9250,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9260,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9267,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9271,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9283,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Diaphus theta
ASV_9286,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9288,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9292,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9354,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9359,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9376,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_9382,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_9387,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9389,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9419,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9448,Bacteria,unknown,unknown,unknown,unknown,g_,s_
ASV_9452,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9477,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_9479,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9483,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9485,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,unknown,g_,s_
ASV_9486,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9488,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9511,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9545,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9551,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9553,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9558,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9580,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9596,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9598,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9665,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9677,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9681,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9699,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9700,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9718,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9719,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9721,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9722,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9791,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9794,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9803,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9812,Bacteria,unknown,unknown,unknown,unknown,unknown,bacterium
ASV_9831,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_9832,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9917,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9924,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9928,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9934,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9941,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9956,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9958,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,g_,s_
ASV_9973,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9978,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9982,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_9985,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10006,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10060,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10061,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10063,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10064,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10066,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
ASV_10067,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10070,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10074,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10078,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10096,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,Leuroglossus schmidti
ASV_10097,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10099,Eukaryota,Chordata,Actinopteri,Aulopiformes,Paralepididae,Arctozenus,Arctozenus risso
ASV_10102,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10105,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10110,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10113,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10116,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_10119,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_10124,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_10198,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_10202,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10203,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10205,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10207,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10216,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10221,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10225,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10227,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10233,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_10238,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10241,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10264,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10351,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10354,Eukaryota,Xenacoelomorpha,unknown,unknown,Xenoturbellidae,Xenoturbella,Xenoturbella profunda
ASV_10360,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10361,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_10366,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10370,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10381,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10385,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10389,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10391,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10392,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10397,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10401,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10536,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10540,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10547,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10560,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10584,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10586,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10592,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10593,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10596,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10598,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10606,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10607,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10609,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10610,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10611,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10711,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10713,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10714,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10741,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10743,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10744,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10754,Eukaryota,Chordata,Actinopteri,unassigned,unassigned,g_,s_
ASV_10770,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10771,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10779,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10782,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,unknown,g_,s_
ASV_10790,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10793,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10885,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10887,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10901,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_10907,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10921,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_10927,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10943,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10946,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10947,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10956,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10963,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_10976,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11072,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11074,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11075,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11086,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11088,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11090,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11091,Bacteria,unknown,unknown,unknown,unknown,unknown,bacterium
ASV_11108,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11113,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,g_,s_
ASV_11122,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11127,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11128,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11139,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11143,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11146,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11147,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11155,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11250,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11253,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11254,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11257,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11274,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11282,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11290,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11292,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11295,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11321,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11340,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11343,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11344,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11345,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11348,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11349,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11461,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11463,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_11465,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11468,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11473,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11476,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11478,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11480,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11481,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_11483,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11490,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11511,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11514,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11515,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11537,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11538,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11540,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11547,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11548,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11552,Archaea,Thaumarchaeota,unknown,unknown,unknown,g_,s_
ASV_11553,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11560,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11562,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11569,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11572,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11573,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11575,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Lampanyctus,Lampanyctus tenuiformis
ASV_11694,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11700,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11703,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_11739,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11740,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11772,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11774,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11777,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11778,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11779,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11786,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11789,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11791,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11795,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11797,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11801,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11841,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11922,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11924,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11926,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11951,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11952,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11974,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11979,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_11985,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11986,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11987,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_11988,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12001,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12003,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12006,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12008,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12021,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12024,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12025,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12029,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12031,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12033,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12034,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12036,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12037,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12042,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12168,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12169,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12170,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12173,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12182,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12187,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12190,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12192,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12193,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12195,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12196,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12200,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12208,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12209,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12211,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12216,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12219,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12220,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12223,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12224,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12226,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12250,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12251,Bacteria,unknown,unknown,unknown,unknown,unknown,bacterium
ASV_12252,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12274,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12283,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12292,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12293,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12442,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12449,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12456,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12467,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12473,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12480,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12492,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12495,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12496,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12500,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12501,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12513,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12515,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12525,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12537,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12542,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12554,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12557,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12562,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12563,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12566,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12567,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12570,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12578,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12733,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12739,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12754,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12759,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12764,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12795,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12796,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12803,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12805,Bacteria,unknown,unknown,unknown,unknown,unknown,bacterium
ASV_12806,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12818,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_12828,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12829,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12835,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12837,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
